0,1144,0
1000,996,0
2000,1088,0
3000,1235,0
4000,1312,0
5000,1419,0
6000,1557,0
7000,1610,0
8000,1747,0
9000,1903,0
10000,1940,0
11000,2057,0
12000,2180,0
13000,2280,0
14000,2245,0
15000,2441,0
16000,2586,0
17000,2646,0
18000,2702,0
19000,2768,0
20000,2929,0
21000,3190,0
22000,3295,0
23000,3190,0
24000,3109,0
25000,2705,0
26000,1926,0
27000,2660,0
28000,3249,0
29000,3484,0
30000,3824,0
31000,3970,0
32000,4218,0
33000,4347,0
34000,4338,0
35000,4400,0
36000,4271,0
37000,3900,0
38000,3662,0
39000,3778,0
40000,4609,0
41000,4992,0
42000,5183,0
43000,6366,0
44000,5723,0
45000,5817,0
46000,5907,0
47000,6033,0
48000,5928,0
49000,6218,0
50000,6027,0
51000,6707,0
52000,6362,0
53000,6466,0
54000,7200,0
55000,6845,0
56000,7094,0
57000,7035,0
58000,7354,0
59000,7123,0
60000,7108,0
61000,7353,0
62000,7880,0
63000,8426,0
64000,8512,0
65000,8706,0
66000,8994,0
67000,8897,0
68000,9228,0
69000,9320,0
70000,9497,0
71000,9550,0
72000,9717,0
73000,9916,0
74000,9960,0
75000,10781,0
76000,11151,0
77000,10996,0
78000,10379,0
79000,10142,0
80000,10263,0
81000,10249,0
82000,10711,0
83000,10731,0
84000,11462,0
85000,11990,0
86000,11549,0
87000,11361,0
88000,11365,0
89000,11478,0
90000,11760,0
91000,11961,0
92000,12017,0
93000,12082,0
94000,12271,0
95000,12410,0
96000,12521,0
97000,12797,0
98000,13203,0
99000,13259,0
100000,13746,0
101000,13494,0
102000,13888,0
103000,13722,0
104000,13983,0
105000,14130,0
106000,14261,0
107000,14557,0
108000,14737,0
109000,14735,0
110000,15027,0
111000,15282,0
112000,15315,0
113000,15496,0
114000,15833,0
115000,15899,0
116000,15815,0
117000,15985,0
118000,16126,0
119000,16289,0
120000,16334,0
121000,16579,0
122000,17110,0
123000,16797,0
124000,16955,0
125000,17040,0
126000,17254,0
127000,17463,0
128000,17535,0
129000,17733,0
130000,17900,0
131000,18037,0
132000,18087,0
133000,18153,0
134000,18462,0
135000,18280,0
136000,18238,0
137000,18484,0
138000,18515,0
139000,18688,0
140000,18668,0
141000,19068,0
142000,19343,0
143000,19301,0
144000,19094,0
145000,19295,0
146000,19533,0
147000,19815,0
148000,19796,0
149000,20083,0
150000,16959,0
