0,1154,0
1000,1000,0
2000,1094,0
3000,1213,0
4000,1307,0
5000,1406,0
6000,1561,0
7000,1591,0
8000,1706,0
9000,1847,0
10000,1889,0
11000,1958,0
12000,2026,0
13000,1981,0
14000,1677,0
15000,1651,0
16000,1586,0
17000,2135,0
18000,2441,0
19000,2596,0
20000,2801,0
21000,3070,0
22000,3189,0
23000,3328,0
24000,3403,0
25000,3451,0
26000,3458,0
27000,3519,0
28000,3576,0
29000,3704,0
30000,3809,0
31000,3908,0
32000,4115,0
33000,4003,0
34000,3768,0
35000,3307,0
36000,3446,0
37000,3918,0
38000,4609,0
39000,4773,0
40000,5086,0
41000,5206,0
42000,5302,0
43000,6542,0
44000,5777,0
45000,5731,0
46000,5706,0
47000,5493,0
48000,5872,0
49000,5890,0
50000,6196,0
51000,6882,0
52000,6470,0
53000,6459,0
54000,7142,0
55000,6890,0
56000,7152,0
57000,7025,0
58000,7238,0
59000,7081,0
60000,7174,0
61000,7720,0
62000,8145,0
63000,8369,0
64000,8699,0
65000,8782,0
66000,9010,0
67000,8964,0
68000,9244,0
69000,9376,0
70000,9443,0
71000,9534,0
72000,9642,0
73000,9906,0
74000,9811,0
75000,10640,0
76000,10816,0
77000,10499,0
78000,9962,0
79000,9947,0
80000,10084,0
81000,10292,0
82000,10567,0
83000,10595,0
84000,11334,0
85000,11968,0
86000,11457,0
87000,11258,0
88000,11477,0
89000,11536,0
90000,11803,0
91000,11817,0
92000,11897,0
93000,12075,0
94000,12356,0
95000,12493,0
96000,12754,0
97000,12979,0
98000,13235,0
99000,13478,0
100000,13742,0
101000,13686,0
102000,13977,0
103000,13987,0
104000,14141,0
105000,14228,0
106000,14435,0
107000,14736,0
108000,14788,0
109000,14855,0
110000,15046,0
111000,15173,0
112000,15404,0
113000,15403,0
114000,15624,0
115000,15675,0
116000,15563,0
117000,15625,0
118000,15716,0
119000,15889,0
120000,16134,0
121000,16167,0
122000,16849,0
123000,16551,0
124000,16564,0
125000,16636,0
126000,16914,0
127000,17016,0
128000,17060,0
129000,17176,0
130000,17325,0
131000,17408,0
132000,17404,0
133000,17697,0
134000,17950,0
135000,18610,0
136000,18280,0
137000,18487,0
138000,18467,0
139000,18583,0
140000,18742,0
141000,18946,0
142000,19028,0
143000,19158,0
144000,19068,0
145000,19152,0
146000,19346,0
147000,19785,0
148000,20105,0
149000,20634,0
150000,20715,0
