0,1150,0
1000,1003,0
2000,1095,0
3000,1236,0
4000,1315,0
5000,1414,0
6000,1557,0
7000,1592,0
8000,1720,0
9000,1885,0
10000,1937,0
11000,2034,0
12000,2168,0
13000,2249,0
14000,2209,0
15000,2434,0
16000,2432,0
17000,2326,0
18000,2071,0
19000,1277,0
20000,2138,0
21000,2796,0
22000,3038,0
23000,3221,0
24000,3358,0
25000,3436,0
26000,3421,0
27000,3465,0
28000,3573,0
29000,3704,0
30000,3755,0
31000,3788,0
32000,3723,0
33000,3171,0
34000,3014,0
35000,3629,0
36000,4178,0
37000,4438,0
38000,4842,0
39000,4941,0
40000,5110,0
41000,5200,0
42000,5241,0
43000,6543,0
44000,5681,0
45000,5455,0
46000,5111,0
47000,5869,0
48000,5767,0
49000,5720,0
50000,6410,0
51000,6698,0
52000,6235,0
53000,6347,0
54000,6534,0
55000,6832,0
56000,6866,0
57000,7007,0
58000,7274,0
59000,7599,0
60000,7801,0
61000,8154,0
62000,8412,0
63000,8394,0
64000,8376,0
65000,8505,0
66000,8551,0
67000,8387,0
68000,8687,0
69000,8715,0
70000,8762,0
71000,8916,0
72000,9140,0
73000,9372,0
74000,9382,0
75000,9399,0
76000,10068,0
77000,10403,0
78000,10499,0
79000,10456,0
80000,10671,0
81000,11098,0
82000,11023,0
83000,11157,0
84000,11442,0
85000,12179,0
86000,12213,0
87000,11621,0
88000,11672,0
89000,11913,0
90000,12023,0
91000,12177,0
92000,12094,0
93000,12341,0
94000,12556,0
95000,12865,0
96000,12791,0
97000,13038,0
98000,13281,0
99000,13527,0
100000,13561,0
101000,13750,0
102000,14101,0
103000,14122,0
104000,14129,0
105000,14091,0
106000,14331,0
107000,14518,0
108000,14601,0
109000,14488,0
110000,14656,0
111000,14771,0
112000,14961,0
113000,14942,0
114000,15258,0
115000,15515,0
116000,15330,0
117000,15614,0
118000,15704,0
119000,15901,0
120000,16139,0
121000,16370,0
122000,16380,0
123000,16781,0
124000,16737,0
125000,16735,0
126000,16868,0
127000,16886,0
128000,17104,0
129000,17223,0
130000,17390,0
131000,17442,0
132000,17403,0
133000,17793,0
134000,18072,0
135000,18492,0
136000,18288,0
137000,18361,0
138000,18533,0
139000,18567,0
140000,18648,0
141000,18903,0
142000,19160,0
143000,19474,0
144000,19637,0
145000,19967,0
146000,20073,0
147000,20409,0
148000,20389,0
149000,20719,0
150000,20711,0
